,barometric_pressure,humidity,temperature,wind_direction,wind_speed,solar_radiation
20601,30.44,101.0,46.0,110.64,7.87,23.53
20602,30.44,102.0,46.0,99.77,7.87,22.92
20603,30.44,102.0,46.0,127.2,3.37,21.85
20604,30.44,102.0,46.0,87.83,5.62,21.3
20605,30.44,102.0,47.0,165.48,4.5,20.32
20606,30.44,102.0,47.0,103.89,5.62,78.02
20607,30.44,102.0,47.0,154.56,5.62,29.91
20608,30.43,102.0,47.0,68.77,13.5,41.43
20609,30.43,102.0,47.0,115.35,15.75,12.68
20610,30.43,102.0,47.0,116.06,15.75,10.2
20611,30.43,102.0,47.0,129.98,13.5,11.93
20612,30.43,102.0,46.0,136.36,11.25,7.63
20613,30.43,102.0,46.0,150.89,7.87,5.92
20614,30.42,102.0,46.0,184.58,10.12,3.6
20615,30.42,102.0,47.0,157.65,14.62,2.28
20616,30.42,102.0,47.0,79.51,15.75,1.24
20617,30.42,102.0,48.0,128.66,4.5,1.23
20618,30.42,102.0,48.0,147.62,4.5,1.19
20619,30.42,102.0,48.0,75.27,6.75,1.26
20620,30.41,102.0,48.0,166.77,4.5,1.25
20621,30.41,102.0,48.0,160.36,5.62,1.21
20622,30.41,102.0,48.0,49.87,5.62,1.24
20623,30.41,102.0,48.0,78.01,7.87,1.22
20624,30.41,102.0,48.0,111.11,9.0,1.21
20625,30.41,102.0,48.0,127.53,7.87,1.19
20626,30.41,102.0,48.0,125.19,12.37,1.21
20627,30.41,102.0,48.0,158.0,5.62,1.19
20628,30.41,102.0,48.0,168.9,3.37,1.2
20629,30.41,102.0,48.0,84.35,7.87,1.22
20630,30.41,102.0,48.0,112.49,5.62,1.19
20631,30.41,102.0,48.0,130.46,7.87,1.21
20632,30.41,102.0,48.0,148.65,3.37,1.22
20633,30.41,102.0,48.0,134.94,7.87,1.22
20634,30.41,102.0,48.0,154.54,12.37,1.22
20635,30.4,102.0,48.0,134.33,5.62,1.22
20636,30.41,102.0,48.0,115.25,9.0,1.21
20637,30.4,102.0,48.0,125.89,7.87,1.23
20638,30.41,102.0,48.0,178.83,9.0,1.25
20639,30.4,102.0,49.0,124.68,10.12,1.2
20640,30.4,102.0,49.0,82.6,3.37,1.19
20641,30.4,102.0,49.0,134.93,14.62,1.23
20642,30.4,102.0,48.0,120.47,9.0,1.19
20643,30.41,102.0,48.0,139.98,9.0,1.21
20644,30.41,102.0,49.0,184.71,6.75,1.24
20645,30.41,102.0,49.0,108.13,13.5,1.17
20646,30.4,102.0,49.0,132.12,11.25,1.23
20647,30.4,102.0,49.0,133.26,5.62,1.21
20648,30.41,102.0,49.0,150.18,10.12,1.22
20649,30.41,102.0,49.0,53.16,6.75,1.22
20650,30.4,102.0,48.0,75.36,7.87,1.19
20651,30.41,102.0,48.0,122.99,9.0,1.23
20652,30.41,102.0,48.0,143.25,3.37,1.22
20653,30.41,102.0,48.0,153.2,7.87,1.18
20654,30.41,102.0,48.0,106.26,4.5,1.24
20655,30.41,102.0,48.0,119.04,4.5,1.22
20656,30.41,102.0,48.0,82.26,12.37,1.23
20657,30.41,102.0,48.0,172.94,9.0,1.2
20658,30.41,102.0,48.0,95.34,5.62,1.2
20659,30.41,102.0,48.0,133.96,6.75,1.2
20660,30.41,102.0,48.0,166.61,5.62,1.25
20661,30.41,102.0,49.0,138.03,9.0,1.21
20662,30.42,102.0,49.0,130.21,12.37,1.19
20663,30.42,102.0,48.0,119.31,10.12,1.19
20664,30.42,102.0,49.0,149.1,7.87,1.26
20665,30.42,102.0,49.0,105.48,5.62,1.21
20666,30.42,102.0,49.0,184.86,1.12,1.21
20667,30.42,102.0,49.0,126.66,9.0,1.2
20668,30.42,102.0,49.0,133.23,11.25,1.22
20669,30.42,102.0,49.0,168.46,6.75,1.23
20670,30.42,102.0,48.0,146.55,10.12,1.17
20671,30.43,101.0,48.0,96.05,9.0,1.22
20672,30.43,101.0,48.0,150.85,4.5,1.23
20673,30.43,101.0,48.0,119.06,11.25,1.22
20674,30.43,101.0,48.0,177.44,4.5,1.21
20675,30.44,101.0,48.0,103.23,11.25,1.2
20676,30.44,101.0,49.0,61.5,14.62,1.21
20677,30.44,101.0,49.0,93.91,5.62,1.2
20678,30.44,101.0,49.0,88.21,13.5,1.24
20679,30.44,101.0,49.0,142.86,6.75,1.23
20680,30.44,101.0,50.0,144.34,9.0,1.23
20681,30.44,101.0,50.0,147.38,2.25,1.21
20682,30.44,101.0,50.0,183.79,4.5,1.22
20683,30.44,101.0,50.0,73.65,6.75,1.23
20684,30.44,101.0,50.0,93.86,9.0,1.22
20685,30.44,101.0,50.0,157.46,3.37,1.22
20686,30.44,101.0,50.0,53.68,0.0,1.25
20687,30.44,101.0,50.0,58.16,4.5,1.2
20688,30.44,101.0,50.0,168.37,2.25,1.22
20689,30.44,101.0,50.0,118.3,5.62,1.22
20690,30.44,101.0,50.0,112.57,10.12,1.21
20691,30.44,101.0,50.0,116.32,8.435,1.205
20692,30.44,101.0,50.0,120.07,6.75,1.2
20693,30.45,101.0,50.0,39.42,6.75,1.24
20694,30.45,101.0,50.0,109.56,5.62,1.23
20695,30.45,101.0,50.0,168.98,4.5,1.23
20696,30.45,101.0,50.0,159.75,6.75,1.22
20697,30.45,101.0,50.0,132.15,9.0,1.21
20698,30.45,101.0,50.0,151.15,12.37,1.22
20699,30.45,100.0,50.0,220.89,3.37,1.22
20700,30.45,100.0,50.0,172.56,2.25,1.21
20701,30.46,100.0,50.0,98.35,7.87,1.22
20702,30.46,100.0,50.0,142.71,6.75,1.22
20703,30.46,100.0,50.0,130.36,4.5,1.21
20704,30.46,100.0,50.0,92.66,5.62,1.22
20705,30.46,100.0,50.0,103.51,7.87,1.22
20706,30.46,100.0,50.0,129.61,3.37,1.21
20707,30.46,100.0,50.0,123.9,7.87,1.23
20708,30.46,100.0,50.0,125.97,6.75,1.22
20709,30.47,100.0,50.0,143.48,6.75,1.22
20710,30.47,99.0,50.0,142.03,3.37,1.22
20711,30.47,99.0,50.0,143.05,9.0,1.22
20712,30.47,99.0,50.0,169.27,5.62,1.2
20713,30.47,99.0,50.0,171.53,3.37,1.22
20714,30.47,98.0,49.0,164.46,4.5,1.22
20715,30.47,98.0,49.0,172.74,9.0,1.2
20716,30.47,97.0,49.0,168.05,11.25,1.26
20717,30.47,97.0,49.0,148.62,14.62,1.22
20718,30.47,95.0,49.0,162.02,9.0,1.22
20719,30.47,95.0,49.0,171.28,12.37,1.22
20720,30.47,95.0,48.0,153.54,9.0,1.23
20721,30.47,91.0,48.0,162.46,9.0,1.23
20722,30.47,90.0,49.0,164.05,12.37,1.2
20723,30.46,88.0,48.0,145.84,12.37,1.24
20724,30.46,94.0,49.0,120.98,9.0,1.21
20725,30.46,96.0,49.0,113.39,10.12,1.21
20726,30.47,96.0,48.0,113.33,4.5,1.2
20727,30.46,97.0,48.0,150.66,6.75,1.24
20728,30.46,97.0,48.0,149.03,6.75,1.22
20729,30.46,97.0,48.0,161.02,5.62,1.23
20730,30.46,97.0,48.0,163.31,6.75,1.25
20731,30.46,97.0,48.0,139.26,7.87,1.2
20732,30.46,97.0,48.0,168.81,2.25,1.23
20733,30.46,97.0,48.0,117.91,9.0,1.23
20734,30.46,96.0,48.0,135.51,10.12,1.22
20735,30.46,97.0,48.0,104.82,6.75,1.23
20736,30.46,98.0,48.0,116.43,6.75,1.21
20737,30.46,97.0,48.0,165.18,7.87,1.2
20738,30.46,97.0,48.0,101.44,11.25,1.2
20739,30.46,96.0,48.0,108.19,5.62,1.22
20740,30.45,95.0,48.0,141.47,16.87,1.21
20741,30.45,95.0,48.0,112.38,10.12,1.24
20742,30.45,96.0,48.0,134.91,7.87,1.22
20743,30.45,95.0,48.0,122.24,12.37,1.2
20744,30.45,95.0,48.0,122.35,13.5,1.21
20745,30.45,96.0,48.0,144.67,14.62,1.23
20746,30.44,97.0,48.0,127.77,7.87,1.22
20747,30.44,97.0,48.0,104.55,5.62,1.22
20748,30.44,97.0,48.0,115.25,7.87,1.21
20749,30.44,96.0,48.0,126.07,16.87,1.21
20750,30.44,95.0,48.0,161.77,5.62,1.21
20751,30.44,93.0,48.0,112.07,14.62,1.22
20752,30.44,92.0,48.0,158.76,11.25,1.24
20753,30.43,89.0,48.0,130.79,9.0,1.22
20754,30.43,89.0,48.0,155.54,9.0,1.24
20755,30.43,91.0,48.0,167.81,16.87,1.24
20756,30.43,93.0,48.0,166.82,12.37,1.2
20757,30.43,94.0,48.0,171.73,3.37,1.21
20758,30.43,94.0,48.0,159.34,13.5,1.22
20759,30.43,94.0,48.0,102.92,12.37,1.2
20760,30.43,94.0,48.0,160.42,7.87,1.22
20761,30.43,94.0,48.0,127.29,4.5,1.23
20762,30.43,93.0,48.0,86.78,3.37,1.24
20763,30.43,93.0,48.0,117.85,6.75,1.24
20764,30.43,92.0,48.0,106.48,10.12,1.24
20765,30.43,92.0,48.0,123.22,11.25,1.24
20766,30.42,92.0,48.0,162.16,9.0,1.78
20767,30.43,90.0,49.0,102.77,9.0,2.84
20768,30.42,89.0,49.0,49.43,5.62,5.9
20769,30.43,87.0,49.0,51.25,4.5,11.68
20770,30.42,87.0,49.0,134.03,11.25,15.09
20771,30.42,88.0,50.0,177.22,3.37,17.69
20772,30.42,86.0,50.0,41.23,5.62,25.53
20773,30.42,87.0,50.0,106.11,7.87,42.78
20774,30.42,86.0,50.0,59.77,4.5,54.21
20775,30.42,85.0,50.0,77.79,4.5,54.41
20776,30.42,85.0,50.0,83.25,13.5,56.1
20777,30.42,85.0,50.0,88.02,9.0,74.48
20778,30.42,84.0,50.0,1.34,4.5,102.35
20779,30.42,84.0,50.0,6.79,4.5,104.33
20780,30.42,83.0,50.0,93.41,13.5,93.91
20781,30.41,83.0,51.0,122.51,3.37,105.87
20782,30.41,81.0,51.0,164.48,4.5,128.39
20783,30.41,82.0,51.0,124.34,5.62,169.13
20784,30.41,81.0,51.0,135.47,5.62,214.35
20785,30.41,80.0,51.0,72.24,10.12,265.15
20786,30.41,80.0,52.0,41.37,4.5,382.34
20787,30.41,78.0,51.0,49.44,9.0,337.01
20788,30.41,75.0,51.0,39.12,3.37,263.26
20789,30.41,74.0,51.0,139.99,10.12,242.05
20790,30.41,74.0,51.0,122.41,11.25,235.57
20791,30.41,76.0,52.0,65.61,3.37,230.31
20792,30.41,75.0,52.0,116.72,12.37,241.46
20793,30.4,72.0,52.0,95.9,13.5,276.73
20794,30.41,64.0,52.0,126.75,7.87,289.74
20795,30.41,74.0,53.0,142.88,5.62,304.11
20796,30.41,73.0,53.0,37.78,7.87,294.76
20797,30.4,67.0,54.0,82.76,1.12,330.98
20798,30.41,70.0,54.0,30.78,5.62,266.76
20799,30.4,71.0,55.0,43.39,9.0,551.83
20800,30.41,64.0,54.0,91.22,10.12,573.07
20801,30.41,63.0,55.0,31.84,10.12,537.68
20802,30.4,69.0,55.0,90.66,11.25,643.57
20803,30.4,65.0,55.0,22.97,6.75,473.29
20804,30.41,64.0,56.0,355.9,15.75,513.21
20805,30.4,66.0,56.0,4.22,4.5,771.67
20806,30.41,60.0,56.0,69.6,13.5,842.92
20807,30.4,63.0,56.0,103.0,12.37,761.4
20808,30.41,60.0,56.0,44.39,11.25,787.36
20809,30.4,62.0,56.0,348.14,2.25,769.58
20810,30.4,58.0,56.0,56.05,10.12,783.91
20811,30.4,64.0,56.0,117.84,9.0,795.07
20812,30.41,61.0,55.0,117.15,11.25,706.39
20813,30.41,61.0,55.0,68.52,6.75,815.14
20814,30.41,62.0,55.0,21.91,9.0,844.54
20815,30.41,63.0,54.0,94.8,7.87,827.95
20816,30.41,64.0,55.0,45.75,14.62,483.2
20817,30.41,69.0,55.0,116.34,6.75,704.87
20818,30.41,71.0,55.0,35.51,6.75,674.92
20819,30.41,66.0,55.0,352.84,12.37,891.56
20820,30.42,68.0,55.0,57.17,6.75,848.58
20821,30.42,70.0,55.0,75.3,11.25,906.16
20822,30.42,63.0,55.0,86.92,11.25,904.27
20823,30.42,69.0,54.0,41.55,13.5,873.1
20824,30.42,66.0,54.0,26.78,11.25,481.0
20825,30.42,67.0,55.0,28.63,9.0,660.2
20826,30.42,71.0,54.0,50.06,10.12,960.54
20827,30.42,72.0,54.0,130.96,4.5,784.39
20828,30.42,71.0,54.0,49.32,12.37,943.47
20829,30.43,68.0,55.0,109.13,13.5,455.55
20830,30.43,65.0,55.0,113.63,7.87,549.38
20831,30.43,54.0,55.0,56.59,10.12,638.4
20832,30.43,57.0,55.0,58.9,3.37,969.11
20833,30.43,59.0,55.0,290.76,10.12,913.21
20834,30.44,58.0,55.0,55.53,5.62,836.62
20835,30.44,62.0,55.0,164.42,5.62,848.52
20836,30.44,60.0,56.0,27.75,9.0,807.52
20837,30.44,55.0,56.0,61.33,11.25,746.21
20838,30.44,54.0,56.0,23.58,9.0,970.43
20839,30.44,51.0,56.0,115.24,11.25,766.25
20840,30.45,58.0,55.0,64.12,10.12,982.09
20841,30.45,58.0,55.0,114.67,5.62,951.05
20842,30.45,60.0,55.0,59.86,10.12,922.44
20843,30.45,53.0,55.0,104.01,10.12,917.97
20844,30.45,54.0,55.0,98.38,5.62,916.77
20845,30.45,56.0,55.0,21.69,2.25,879.78
20846,30.45,57.0,54.0,117.89,4.5,830.5
20847,30.45,61.0,54.0,79.68,7.87,858.54
20848,30.45,62.0,54.0,86.14,5.62,766.34
20849,30.45,67.0,53.0,75.95,10.12,815.06
20850,30.45,51.0,53.0,325.62,5.62,761.86
20851,30.45,62.0,53.0,336.51,4.5,747.56
20852,30.45,65.0,53.0,113.84,11.25,793.65
20853,30.46,66.0,53.0,52.49,12.37,726.12
20854,30.46,73.0,52.0,16.44,10.12,740.21
20855,30.46,72.0,53.0,45.47,11.25,750.59
20856,30.46,72.0,53.0,110.37,6.75,783.05
20857,30.46,76.0,53.0,44.84,11.25,764.03
20858,30.46,74.0,53.0,40.51,9.0,670.02
20859,30.46,75.0,52.0,2.72,7.87,738.16
20860,30.46,71.0,53.0,58.46,9.0,679.71
20861,30.46,67.0,53.0,168.88,1.12,639.3
20862,30.45,61.0,53.0,335.41,5.62,619.77
20863,30.46,65.0,53.0,107.89,6.75,405.61
20864,30.46,62.0,54.0,98.38,11.25,592.75
20865,30.46,59.0,54.0,204.59,3.37,620.91
20866,30.46,52.0,55.0,13.98,7.87,717.7
20867,30.46,47.0,55.0,95.94,4.5,551.67
20868,30.46,53.0,55.0,114.09,5.62,545.51
20869,30.45,41.0,55.0,63.29,5.62,535.51
20870,30.45,40.0,56.0,101.26,5.62,438.87
20871,30.45,40.0,55.0,114.03,7.87,409.38
20872,30.45,43.0,55.0,91.78,11.25,480.52
20873,30.45,47.0,55.0,84.57,7.87,425.08
20874,30.45,45.0,55.0,90.04,7.87,419.02
20875,30.45,42.0,55.0,59.8,5.62,431.73
20876,30.44,46.0,54.0,120.53,6.75,608.86
20877,30.44,54.0,54.0,133.07,6.75,563.04
20878,30.44,53.0,54.0,98.4,6.75,523.62
20879,30.44,40.0,54.0,359.94,4.5,356.26
20880,30.44,38.0,54.0,36.44,2.25,208.27
20881,30.44,38.0,55.0,120.38,7.87,200.73
20882,30.44,37.0,55.0,62.24,4.5,433.36
20883,30.43,37.0,54.0,251.09,2.25,469.34
20884,30.43,36.0,54.0,36.35,2.25,418.32
20885,30.43,34.0,53.0,123.15,4.5,372.13
20886,30.43,34.0,52.0,169.69,11.25,324.23
20887,30.43,23.0,52.0,125.28,9.0,260.56
20888,30.43,25.0,51.0,149.88,3.37,64.07
20889,30.43,28.0,50.0,118.15,4.5,50.5
20890,30.43,27.0,50.0,110.3,7.87,46.09
20891,30.43,24.0,50.0,122.66,6.75,43.06
20892,30.43,25.0,49.0,129.08,12.37,38.02
20893,30.43,26.0,49.0,140.89,7.87,32.42
20894,30.43,26.0,48.0,129.21,11.25,28.79
20895,30.43,26.0,48.0,177.71,5.62,27.04
20896,30.43,27.0,49.0,141.17,5.62,25.09
20897,30.43,25.0,48.0,112.51,11.25,21.68
20898,30.43,26.0,48.0,165.9,6.75,17.18
20899,30.43,26.0,48.0,171.41,12.37,13.14
20900,30.43,26.0,48.0,177.97,9.0,10.5
20901,30.42,27.0,48.0,150.15,11.25,7.68
20902,30.42,27.0,48.0,157.88,12.37,5.33
20903,30.42,27.0,48.0,194.06,11.25,3.04
20904,30.42,27.0,47.0,155.75,10.12,1.65
20905,30.42,28.0,47.0,168.82,11.25,1.2
20906,30.42,28.0,47.0,139.67,13.5,1.16
20907,30.41,28.0,47.0,164.03,10.12,1.22
20908,30.41,28.0,47.0,139.0,11.25,1.22
20909,30.41,29.0,47.0,137.51,14.62,1.19
20910,30.41,29.0,47.0,157.58,7.87,1.21
20911,30.41,30.0,47.0,151.56,10.12,1.24
20912,30.41,30.0,46.0,180.06,12.37,1.17
20913,30.41,31.0,46.0,162.69,11.25,1.2
20914,30.41,32.0,46.0,163.5,10.12,1.2
20915,30.41,33.0,46.0,192.78,10.12,1.23
20916,30.4,34.0,46.0,144.3,9.0,1.19
20917,30.4,36.0,45.0,173.95,11.25,1.18
20918,30.4,38.0,45.0,174.9,6.75,1.2
20919,30.4,40.0,45.0,174.0,6.75,1.21
20920,30.4,43.0,44.0,139.45,9.0,1.19
20921,30.4,47.0,44.0,176.04,7.87,1.21
20922,30.4,58.0,44.0,162.69,7.87,1.2
20923,30.4,59.0,44.0,144.93,6.75,1.19
20924,30.4,64.0,44.0,173.97,5.62,1.2
20925,30.4,64.0,44.0,182.22,4.5,1.21
20926,30.4,57.0,44.0,171.89,9.0,1.21
20927,30.4,57.0,44.0,47.1,6.75,1.21
20928,30.4,61.0,44.0,148.87,6.75,1.23
20929,30.4,63.0,45.0,127.65,3.37,1.2
20930,30.4,60.0,44.0,138.38,9.0,1.19
20931,30.4,55.0,44.0,170.56,5.62,1.2
20932,30.4,53.0,44.0,150.72,9.0,1.22
20933,30.4,52.0,44.0,127.58,5.62,1.18
20934,30.4,53.0,44.0,155.62,6.75,1.2
20935,30.4,58.0,44.0,147.27,6.75,1.19
20936,30.4,60.0,44.0,182.77,10.12,1.19
20937,30.4,62.0,44.0,129.29,5.62,1.26
20938,30.4,59.0,44.0,138.35,5.62,1.21
20939,30.4,57.0,44.0,171.08,4.5,1.21
20940,30.4,51.0,44.0,116.2,9.0,1.2
20941,30.4,50.0,44.0,116.97,3.37,1.21
20942,30.4,49.0,44.0,162.31,6.75,1.21
20943,30.4,51.0,44.0,117.9,6.75,1.19
20944,30.4,51.0,44.0,164.18,4.5,1.19
20945,30.4,53.0,44.0,160.56,3.37,1.2
20946,30.4,55.0,44.0,162.23,10.12,1.21
20947,30.4,57.0,43.0,159.6,2.25,1.23
20948,30.4,58.0,43.0,164.56,4.5,1.21
20949,30.4,61.0,43.0,131.16,3.37,1.19
20950,30.4,64.0,43.0,172.16,7.87,1.21
20951,30.41,63.0,44.0,140.07,5.62,1.2
20952,30.41,65.0,44.0,188.93,4.5,1.21
20953,30.41,68.0,44.0,178.49,5.62,1.18
20954,30.41,72.0,44.0,174.69,7.87,1.17
20955,30.41,75.0,44.0,181.53,4.5,1.2
20956,30.41,79.0,44.0,146.79,5.62,1.19
20957,30.41,88.0,44.0,151.19,4.5,1.2
20958,30.41,89.0,44.0,124.22,9.0,1.2
20959,30.41,98.0,45.0,161.78,6.75,1.2
20960,30.42,99.0,45.0,169.41,3.37,1.19
20961,30.42,99.0,45.0,172.6,4.5,1.22
20962,30.42,99.0,45.0,105.17,6.75,1.2
20963,30.42,99.0,46.0,150.98,9.0,1.2
20964,30.42,99.0,46.0,184.27,5.62,1.17
20965,30.42,99.0,46.0,156.05,2.25,1.22
20966,30.42,99.0,46.0,197.82,4.5,1.22
20967,30.43,99.0,46.0,177.58,4.5,1.22
20968,30.43,99.0,47.0,164.44,2.25,1.22
20969,30.43,99.0,47.0,150.15,4.5,1.21
20970,30.43,99.0,47.0,150.2,2.25,1.21
20971,30.43,99.0,47.0,142.37,4.5,1.2
20972,30.43,98.0,47.0,151.3,2.25,1.22
20973,30.43,98.0,47.0,116.53,7.87,1.16
20974,30.43,98.0,47.0,171.67,6.75,1.22
20975,30.43,97.0,47.0,128.19,5.62,1.17
20976,30.43,95.0,47.0,177.9,3.37,1.2
20977,30.43,94.0,47.0,122.88,4.5,1.25
20978,30.43,92.0,46.0,144.79,5.62,1.23
20979,30.43,91.0,46.0,116.55,9.0,1.22
20980,30.44,89.0,46.0,103.17,12.37,1.23
20981,30.44,87.0,46.0,117.82,9.0,1.21
20982,30.44,86.0,46.0,154.16,5.62,1.24
20983,30.44,84.0,46.0,134.81,7.87,1.17
20984,30.44,82.0,46.0,183.58,5.62,1.24
20985,30.44,73.0,45.0,163.69,5.62,1.22
20986,30.44,65.0,45.0,168.84,11.25,1.21
20987,30.44,66.0,45.0,149.71,10.12,1.21
20988,30.44,72.0,45.0,154.39,10.12,1.2
20989,30.44,79.0,45.0,166.2,10.12,1.22
20990,30.44,85.0,45.0,181.9,4.5,1.21
20991,30.44,97.0,45.0,134.94,10.12,1.21
20992,30.45,99.0,46.0,159.18,3.37,1.21
20993,30.45,99.0,47.0,162.3,6.75,1.24
20994,30.44,99.0,47.0,153.22,9.0,1.24
20995,30.45,99.0,47.0,99.74,6.75,1.2
20996,30.44,99.0,47.0,162.32,4.5,1.21
20997,30.45,98.0,48.0,109.61,6.75,1.23
20998,30.44,98.0,48.0,194.99,2.25,1.21
20999,30.44,98.0,48.0,139.45,9.0,1.23
21000,30.44,97.0,48.0,138.83,5.62,1.23
21001,30.44,97.0,47.0,157.83,5.62,1.2
21002,30.44,96.0,47.0,153.53,12.37,1.24
21003,30.44,96.0,47.0,154.78,5.62,1.21
21004,30.44,95.0,48.0,130.18,9.0,1.21
21005,30.44,95.0,48.0,110.67,7.87,1.23
21006,30.44,95.0,48.0,138.54,11.25,1.21
21007,30.44,95.0,47.0,158.9,5.62,1.22
21008,30.44,94.0,47.0,169.78,11.25,1.21
21009,30.43,94.0,47.0,160.49,12.37,1.2
21010,30.43,94.0,47.0,152.01,4.5,1.2
21011,30.43,93.0,48.0,130.01,6.75,1.22
21012,30.43,93.0,48.0,166.66,6.75,1.19
21013,30.43,92.0,48.0,132.84,10.12,1.21
21014,30.43,91.0,48.0,194.24,3.37,1.22
21015,30.43,92.0,48.0,154.68,9.0,1.21
21016,30.43,92.0,48.0,225.59,5.62,1.25
21017,30.43,92.0,48.0,151.67,11.25,1.23
21018,30.43,92.0,48.0,152.24,7.87,1.23
21019,30.43,92.0,48.0,158.56,6.75,1.22
21020,30.43,92.0,48.0,148.84,13.5,1.21
21021,30.43,93.0,48.0,166.32,11.25,1.24
21022,30.43,93.0,48.0,130.71,10.12,1.22
21023,30.43,92.0,48.0,163.88,10.12,1.22
21024,30.43,89.0,48.0,133.25,11.25,1.23
21025,30.43,87.0,48.0,143.65,14.62,1.22
21026,30.43,82.0,48.0,120.89,12.37,1.23
21027,30.43,78.0,48.0,130.61,10.12,1.23
21028,30.43,75.0,48.0,82.07,6.75,1.23
21029,30.43,72.0,48.0,159.57,6.75,1.22
21030,30.43,72.0,48.0,158.56,4.5,1.23
21031,30.42,69.0,48.0,148.48,7.87,1.23
21032,30.42,73.0,47.0,95.11,6.75,1.22
21033,30.42,75.0,47.0,150.31,7.87,1.24
21034,30.42,75.0,48.0,130.86,9.0,1.23
21035,30.42,76.0,47.0,131.09,12.37,1.21
21036,30.42,81.0,47.0,132.2,7.87,1.23
21037,30.42,82.0,47.0,141.75,3.37,1.19
21038,30.42,81.0,47.0,104.93,4.5,1.18
21039,30.42,89.0,47.0,120.79,5.62,1.19
21040,30.42,89.0,47.0,126.28,7.87,1.2
21041,30.42,89.0,47.0,115.62,12.37,1.23
21042,30.42,88.0,47.0,149.23,2.25,1.22
21043,30.42,89.0,47.0,67.41,3.37,1.22
21044,30.42,91.0,48.0,131.46,3.37,1.2
21045,30.41,90.0,49.0,137.29,10.12,1.22
21046,30.41,87.0,49.0,88.05,10.12,1.2
21047,30.41,83.0,50.0,106.15,4.5,1.2
21048,30.41,82.0,50.0,68.64,3.37,1.19
21049,30.41,84.0,50.0,145.31,7.87,1.23
21050,30.41,87.0,50.0,133.01,4.5,1.21
21051,30.41,85.0,50.0,130.84,9.0,1.19
21052,30.41,85.0,50.0,138.77,4.5,1.2
21053,30.41,82.0,50.0,167.09,7.87,1.25
21054,30.41,78.0,51.0,128.82,6.75,1.84
21055,30.41,71.0,51.0,75.14,2.25,2.92
21056,30.41,67.0,51.0,99.01,5.62,5.05
21057,30.41,62.0,52.0,176.3,5.62,9.31
21058,30.4,61.0,52.0,128.73,10.12,14.12
21059,30.4,54.0,52.0,115.41,6.75,24.48
21060,30.4,49.0,52.0,144.29,10.12,38.06
21061,30.4,51.0,52.0,125.29,9.0,43.4
21062,30.4,55.0,53.0,118.62,7.87,51.1
21063,30.4,55.0,53.0,54.75,7.87,60.05
21064,30.4,60.0,54.0,99.69,5.62,59.33
21065,30.39,64.0,54.0,127.9,12.37,56.84
21066,30.39,66.0,54.0,102.42,5.62,69.05
21067,30.39,69.0,54.0,91.29,9.0,240.99
21068,30.39,72.0,54.0,63.25,7.87,275.29
21069,30.39,64.0,54.0,89.82,9.0,253.44
21070,30.39,71.0,54.0,71.28,2.25,73.77
21071,30.39,64.0,56.0,143.32,7.87,77.06
21072,30.39,60.0,57.0,26.21,5.62,274.15
21073,30.39,46.0,58.0,13.52,5.62,381.71
21074,30.39,46.0,58.0,89.49,11.25,254.87
21075,30.39,44.0,58.0,58.6,2.25,396.33
21076,30.39,45.0,58.0,65.68,4.5,462.7
21077,30.39,49.0,58.0,100.13,6.75,478.15
21078,30.39,48.0,59.0,56.21,5.62,494.74
21079,30.39,43.0,59.0,90.34,10.12,505.7
21080,30.39,41.0,59.0,95.15,5.62,365.58
21081,30.39,50.0,58.0,79.78,7.87,622.57
21082,30.39,43.0,57.0,62.77,3.37,717.54
21083,30.39,49.0,57.0,36.57,6.75,310.36
21084,30.39,47.0,58.0,68.15,4.5,192.4
21085,30.39,48.0,59.0,54.13,7.87,180.59
21086,30.39,43.0,60.0,164.23,3.37,409.89
21087,30.39,32.0,60.0,59.06,3.37,643.81
21088,30.39,37.0,60.0,39.83,3.37,604.56
21089,30.39,38.0,60.0,18.56,2.25,645.61
21090,30.39,29.0,61.0,349.59,4.5,658.01
21091,30.39,40.0,61.0,21.12,7.87,666.51
21092,30.4,27.0,62.0,70.28,9.0,681.9
21093,30.39,28.0,62.0,145.61,1.12,695.44
21094,30.39,31.0,62.0,29.26,5.62,706.94
21095,30.39,23.0,62.0,85.0,5.62,716.84
21096,30.39,24.0,61.0,191.34,4.5,735.01
21097,30.4,22.0,62.0,65.3,2.25,747.7
21098,30.4,22.0,62.0,8.53,6.75,758.82
21099,30.4,28.0,63.0,346.95,4.5,771.17
21100,30.4,24.0,63.0,355.49,7.87,673.07
21101,30.4,25.0,63.0,39.2,6.75,793.33
21102,30.4,21.0,63.0,124.77,4.5,796.79
21103,30.4,26.0,63.0,43.0,5.62,818.15
21104,30.4,27.0,62.0,57.71,6.75,840.59
21105,30.41,27.0,62.0,2.24,7.87,717.11
21106,30.41,27.0,62.0,30.42,4.5,897.41
21107,30.41,23.0,62.0,43.04,1.12,656.02
21108,30.41,27.0,62.0,77.25,6.75,814.12
21109,30.41,25.0,62.0,84.86,3.37,844.53
21110,30.41,29.0,62.0,69.73,2.25,879.01
21111,30.41,29.0,62.0,49.68,11.25,887.64
21112,30.41,32.0,62.0,34.04,6.75,906.19
21113,30.41,27.0,61.0,46.11,4.5,817.57
21114,30.42,35.0,61.0,337.94,6.75,909.87
21115,30.42,36.0,61.0,81.77,9.0,903.57
21116,30.42,43.0,61.0,63.2,10.12,895.89
21117,30.41,37.0,61.0,345.6,2.25,899.54
